"Name","Sweep","End Time","Runtime","State","cutoff_distance","dropout","hidden_channels","learning_rate","weight_decay","Test Accuracy","Test F1","Test Loss","Test Sensitivity","Test Specificity","Train Accuracy","Train F1","Train Loss","Train Sensitivity","Train Specificity"
"brisk-sweep-190","jbbvi8as","2025-01-21T19:25:24.000Z","291","finished","3.3433892138769483","0.8","128","0.0008000041778515654","0.00005024217644765039","0.6476666666666666","0.5917342603321746","0.6506253629922867","0.49967384213959554","0.8023176550783913","0.6904285714285714","0.6381699782935382","0.6266320816108158","0.5185888738127544","0.881447963800905"
"playful-sweep-189","jbbvi8as","2025-01-21T19:20:28.000Z","61","finished","8.339546836867825","0.6","320","0.0009734875132990884","0.0007064549497826097","0.511","0.6763732627399074","0.6932282646497091","1","0","0.5264285714285715","0.6897519887693028","0.691660687327385","1","0"
"dandy-sweep-188","jbbvi8as","2025-01-21T19:19:17.000Z","610","finished","7.587417650051298","0.4","192","0.00009921146647533877","0.00048043796012430207","0.5073333333333333","0.6681634485855411","0.6614626944065094","0.9706457925636008","0.023176550783912748","0.5388571428571428","0.6923370186808997","0.5733747695173536","0.98561736770692","0.042232277526395176"
"dulcet-sweep-187","jbbvi8as","2025-01-21T19:08:57.000Z","642","finished","5.207551397755195","0.6","256","0.00006725748156852777","0.0006993924823203967","0.765","0.7804422298349424","0.5375240296125412","0.817351598173516","0.7102931152010906","0.8081428571428572","0.8270889661387923","0.4575208915131433","0.8716417910447761","0.7375565610859729"
"effortless-sweep-186","jbbvi8as","2025-01-21T18:58:08.000Z","521","finished","3.230438629712423","0.6","128","0.00016947546635393343","0.00001581220201908616","0.7583333333333333","0.761748274728886","0.530169111986955","0.7560339204174821","0.7607361963190185","0.8202857142857143","0.8249373782354579","0.4193981885910034","0.8043419267299864","0.8380090497737557"
"winter-sweep-185","jbbvi8as","2025-01-21T18:49:21.000Z","312","finished","4.341746744967383","0.6","128","0.000490202549175451","0.000027141122446900567","0.7263333333333334","0.7565965016305959","0.6143381496270498","0.83235485975212","0.6155419222903885","0.7975714285714286","0.8210180623973727","0.4976057325090681","0.8819538670284939","0.7037707390648568"
"decent-sweep-184","jbbvi8as","2025-01-21T18:44:00.000Z","984","finished","7.715569524269573","0.8","256","0.00005081674202396316","0.0008788634494448598","0.76","0.7321428571428571","0.4955001547932625","0.6418786692759295","0.8834355828220859","0.7945714285714286","0.770434227330779","0.42229293286800385","0.6548168249660787","0.9499245852187028"
"northern-sweep-183","jbbvi8as","2025-01-21T18:27:27.000Z","488","finished","8.892807008201187","0.8","320","0.00028457486177931127","0.0004466157492393112","0.7233333333333334","0.6636952998379254","0.5576807782053947","0.5342465753424658","0.9209270620313564","0.7734285714285715","0.7354903268845897","0.4683109489934785","0.5983717774762551","0.9680241327300152"
"misty-sweep-182","jbbvi8as","2025-01-21T18:19:09.000Z","749","finished","7.923431586097803","0.6","256","0.00008076235777261967","0.00019916841710734012","0.7696666666666667","0.7834534628643058","0.5319121778011322","0.8153946510110893","0.721881390593047","0.8314285714285714","0.8461137193531559","0.411135417010103","0.8803256445047489","0.7770739064856712"
"peach-sweep-181","jbbvi8as","2025-01-21T18:06:31.000Z","652","finished","8.469972635777093","0.5","320","0.00010217190276548783","0.00013877045075943285","0.7266666666666667","0.768361581920904","0.6027601609627405","0.8871493803000652","0.5589638718473074","0.7978571428571428","0.8303153855378342","0.4844951182603836","0.939484396200814","0.6404223227752639"
